key,singer
5631,Pee Wee King and His Band
5632,Albino Gaggi
5633,Edward M. Read
5634,Athanasios Athanasiou
5635,Mirto Picchi
5636,Jiří Skopal
5637,Symposium Musicum
5638,Dětský sbor JITRO
5639,Dhananjay Bhattacharya
5640,Sumitra Sen
5641,Josef Traxel
5642,Francesco Molinari-Pradelli
5643,Antonietta Stella
5644,Carlo Bergonzi
5645,Giorgio Giorgetti
5646,Paolo Silveri
5647,Walter Monachesi
5648,Pierre Bernac
5649,"Peyote cult shaman, two male singers, participants"
5650,Moedl
5651,Three Wishes For Jamie
5652,Dizzy Gillespie
5653,Curly Russell
5654,Mary Norton
5655,Katharina Thalbach
5656,Alban Berg
5657,Thanasis Kavourakis
5658,Zdena Pelikánová
5659,Ludmila Vybíralová
5660,František Pok
5661,Blanka Kulínská
5662,Bohumil Kulínský ml.
5663,Bambini Di Praga
5664,Pankaj Mullick
5665,Madhubala Jhaveri
5666,Ambroise Thomas
5667,Peter Cornelius
5668,Irmgard Seefried
5669,Erik Werba
5670,Anton Dermota
5671,Fred Anderson
5672,Orquesta de Concierto Grosvenor
5673,Piero Campolonghi
5674,Robert Silva
5675,Tanis Lugo
5676,Ignacio Rufino
5677,Rosa Rimoch
5678,Palacio de Bellas Artes Chorus
5679,Palacio de Bellas Artes Orchestra
5680,Guido Picco
5681,Nicolás Cieri
5682,Pierre Mollet
5683,Sulochana
5684,Aurora Cattelani
5685,Abdel Halim Hafez
5686,Josef Greindl
5687,Raavu Balasaraswathi
5688,RIAS-Symphonie-Orchester
5689,Ferenc Fricsay
5690,RIAS Kammerchor
5691,Maurice Greene
5692,Flor Peeters
5693,Michael O. Drexler
5694,S. C. Krishnan
5695,Else Schürhoff
5696,Gianni Poggi
5697,Maria von Ilosvay
5698,The Cal Tjader Trio
5699,Charlie DeForest
5700,The Magic Strings
5701,Josef Venclů se svým orchestrem
5702,Mariachi Guadalajara De Silvestre Vargas
5703,Dom David
5704,Dom Pothier
5705,Benedictine Monks Of St. Wandrille De Fontenelle
5706,Los Troveros Criollo
5707,The Carillons
5708,Larry Clinton
5709,Annelies Kupper
5710,Gottfried von Einem
5711,Max Lorenz
5712,Walter Berry
5713,Tito Gobbi
5714,Ronald Hanmer
5715,Tony Russo
5716,Kenny Drew Trio
5717,Hünkar
5718,Ernst Haefliger
5719,Zanin
5720,Pearl Bailey
5721,Emmy Loose/Nicolai Gedda/Philharmonia Chorus/Philharmonia Orchestra/Otto Ackermann
5722,Armando Sciascia
5723,Jimmy Knepper Quintet
5724,Joan Roberts
5725,John Howard
5726,Coro del Maggio Musicale Fiorentino
5727,Raffaele Arie
5728,Emmy Loose/Philharmonia Chorus/Philharmonia Orchestra/Otto Ackermann
5729,Mariachi San Pedro Tlaquepaque de Gilberto Parra
5730,Luigi Cherubini
5731,Original Broadway Cast Of Can-Can
5732,Hafız Ahmet Efendi
5733,Conjunto De Rubén Fuentes
5734,Trio Maravilla
5735,Jack Beaver
5736,David Tudor
5737,Frances Magnes
5738,Igor Kipnis
5739,Jean-Marie Amato
5740,Suzy Delair
5741,Angelo Questa
5742,Kid Ory
5743,Teddy Buckner
5744,Pud Brown
5745,Lloyd Glenn
5746,Julian Davidson
5747,Ed Garland
5748,Minor Hall
5749,Bob McCracken
5750,Don Ewell
5751,Morty Corb
5752,George Probert
5753,Alvin Alcorn
5754,Phil Gomez
5755,Cedric Haywood
5756,Wellman Braud
5757,Aldo Protti
5758,Deutsche Grammophon Literatur
5759,Johann Wolfgang von Goethe
5760,Gustaf Grundgens
5761,C. H. Atma
5762,Kaumudi Munshi
5763,Arthur Gold
5764,Robert Fizdale
5765,Marco Stefanoni
5766,Ruggero Maghini
5767,Vito Susca
5768,Cyril Ritchard
5769,Leonard John Crofoot
5770,Jean Giono
5771,Taos Amrouche
5772,Jean Servais
5773,Miguel Ramos Carrión
5774,Coro Cantores de Madrid
5775,Ataúlfo Argenta
5776,Jose Perera
5777,Orquesta De Camara De Madrid
5778,Marianne Moore
5779,Carre
5780,Cormon
5781,The Blue Stars
5782,Willie Cook
5783,Cat Anderson
5784,Ray Nance
5785,Quentin Jackson
5786,Britt Woodman
5787,George Jean
5788,Jimmy Hamilton
5789,Rick Henderson
5790,Russell Procope
5791,Paul Gonsalves
5792,Harry Carney
5793,Wendell Marshall
5794,Dave Black
5795,Maurice Maeterlinck
5796,Hans Braun
5797,Christel Goltz
5798,Kim Borg
5799,Chor der St. Hedwigs-Kathedrale Berlin
5800,Los Cuatro Huasos
5801,The Bellecats
5802,Ludwig Weber
5803,Sena Jurinac
5804,Bill Jenkins
5805,Ivan Annan
5806,Luisa Ribacchi
5807,Quartetto Italiano
5808,Raul Shaw Moreno
5809,Pilar Lorengar
5810,Tony Rosado
5811,Carlos Munguia
5812,Manuel Ausensi
5813,Odette Joyeux
5814,Absis
5815,Marguerite Duras
5816,C. S. Jayaraman
5817,David Atkinson
5818,Ferderico Del Cupolo
5819,Banda El Recodo De Manuel Rivera
5820,Maria Reining
5821,Guillaume Apollinaire
5822,Urbie Green
5823,Pier Luigi Latinucci
5824,Mario del Monaco
5825,T. A. Mothi
5826,Tal Farlow
5827,Francis Jammes
5828,Ruby Braff
5829,Charles Magnante
5830,Jean Françaix
5831,Gaston Lapeyronnie
5832,Mark Olf
5833,Herb Geller
5834,The Larks
5835,Billy Taylor
5836,Rose Maddox
5837,Julius LaRosa
5838,Duke Jordan
5839,Kurt Weill
5840,Lotte Lenya
5841,Roger Bean
5842,Luisa Mandelli
5843,Renato Capecchi
5844,Johnny Hodges & His Orchestra
5845,Terry Pollard
5846,Dick Haymes
5847,Edna St. Vincent Millay
5848,Wade Hemsworth
5849,Arrigo Boito
5850,Samson François
5851,محمد فوزي
5852,Toots Thielemans
5853,Gertrude Stein
5854,Luisa Villa
5855,Jack Earls
5856,Red Norvo Trio
5857,Johnny Gomez & Orchestra
5858,Jean Ritchie
5859,Richard Chase
5860,Max Roach
5861,Richie Powell
5862,George Morrow
5863,Gus Chappell Orchestra
5864,N
5865,Bennie Green
5866,Slim Rhodes
5867,Edith Adams
5868,Judy Holliday
5869,Morgana King
5870,Barbara Cook
5871,Elmer Bernstein
5872,Hollywood Bowl Symphony Orchestra
5873,Rosita Serrano
5874,Mildred Bailey
5875,Lee Konitz Quartet
5876,Junior Wells
5877,Ilka Chase
5878,Kaye Ballard
5879,Alice Ghostley
5880,Ray Conniff
5881,Gilbert Bécaud
5882,LaVern Baker
5883,American Symphony Orchestra
5884,Robert Penn
5885,Cinderella Ensemble
5886,Kenny Dorham
5887,The Ben Webster Quintet
5888,Tadd Dameron
5889,Richard Lewis/Elsie Morison/Marjorie Thomas/Ian Wallace/Sir Geraint Evans/Pro Arte Orchestra/Sir Malcolm Sargent
5890,Pro Arte Orchestra
5891,Stan Getz Quartet
5892,Erick Friedman
5893,Thornton Lofthouse
5894,The Amboina Serenaders
5895,Josephine Premice
5896,Jamaica Ensemble
5897,Jimmie Lunceford
5898,Krontjong Ensemble Pantja Warna
5899,Lyle Ritz
5900,Barry Harris Trio
5901,Jackie Wilson
5902,Louis Jourdan
5903,Heinz Bongartz
5904,Ion Voicu
5905,Sy Oliver Choir
5906,The Allstars
5907,Carlo Badioli
5908,Big Bill Broonzy
5909,The Louvin Brothers
5910,Bienvenido Granda
5911,Studio Chorus - Saludos Amigos
5912,The Big Bopper
5913,Yomo Toro
5914,Odilio Gonzalez
5915,The Kentones
5916,Alfonso Cruz Jimenez
5917,Alan Lomax
5918,Miguel Aceves Mejia
5919,Don Gibson
5920,Lola Albright
5921,Horace Silver Quintet
5922,Pete Fountain
5923,Mighty Sparrow
5924,Machito & His Afro Cubans
5925,Rudy Ray Moore
5926,The Curtis Fuller Jazztet
5927,Lester Flatt
5928,Earl Scruggs
5929,The Foggy Mountain Boys
5930,Tristan Powell
5931,Robert Norberg
5932,Bob Norberg
5933,MAY H. BRAE
5934,Memphis Slim
5935,Bobby Lee Trammell
5936,The Sound Of Music Orchestra
5937,Frederick Dvonch
5938,Tom Moulton
5939,Norman Fox and The Rob Roys
5940,Dominic Frontiere & His Orchestra
5941,The Jesters
5942,Oliver Nelson
5943,Jimmy Rushing
5944,Ritchie Valens
5945,Babatunde Olatunji
5946,Los Hooligans
5947,George A. Minor
5948,George Careless
5949,Bobby Marchan
5950,Tina Brooks
5951,Elizabeth Knight and The Harvesters
5952,Dr. William S. Pitts
5953,Los Muñequitos De Matanzas
5954,Lionel Bart
5955,Ron Moody
5956,Keith Hampshire
5957,Orchestra
5958,Tex Williams
5959,R.H. Harris & His Gospel Paraders
5960,Betty Carter
5961,The Flamingos
5962,Zacherley
5963,Walter Hendl
5964,Rahsaan Roland Kirk
5965,Mel Carter
5966,Victoria de los Ángeles
5967,Orchestre National Radiodiffusion Française
5968,Orchestre National de la Radiodiffusion-Television Francaise
5969,Anita Lindblom
5970,Bobby Lewis
5971,Johnny Hodges
5972,Mon Rivera
5973,The Singing Trees
5974,The Miracles
5975,Ben E. King
5976,Mother Maybelle Carter
5977,Jorge Valente
5978,Bonnie Guitar
5979,T. M. Soundararajan
5980,Ñico Estrada y Su Sonora
5981,Vicky Zamora
5982,Ray Anthony
5983,Andy Griffith
5984,Dee Clark
5985,The Jazz Crusaders
5986,Jack Teagarden
5987,Grace Chang
5988,Joanie Sommers
5989,David Oistrakh
5990,Igor Oistrakh
5991,George Malcolm
5992,Eugene Goossens
5993,Ruth Kobart
5994,The Lettermen
5995,Lee Herschberg
5996,The Green River Boys
5997,Ewan MacColl
5998,Gene Chandler
5999,Webb Pierce
6000,Mary Ford
6001,Zero Mostel & Jack Gilford
6002,Helen Shapiro
6003,Zero Mostel & Ronald Holgate
6004,Gene McDaniels
6005,The Tornados
6006,Nelson Pinedo
6007,Jay & The Americans
6008,Nicky Roberts
6009,John Zacherle
6010,David Seville
6011,Dee Dee Sharp
6012,Laurindo Almeida
6013,The Bossa Nova All Stars
6014,The Kingston Trio
6015,Bukka White
6016,The Carter Family
6017,霜華雪華
6018,Harry Guardino
6019,Deborah Walley
6020,Wendy Turner
6021,Ike & Tina Turner
6022,Mary La Roche
6023,Paul Lynde
6024,Bryan Russell
6025,Davy Graham
6026,Duke Ellington Orchestra
6027,Percy Faith
6028,Jesse Pearson
6029,Clint Eastwood
6030,Georges Jouvin
6031,Los Brincos
6032,George Morgan
6033,Marion Worth
6034,Herb Alpert & The Tijuana Brass
6035,Manfred Mann
6036,The Astronauts
6037,Mark Linett
6038,Monica Zetterlund
6039,Stranger Cole
6040,Ken Boothe
6041,Patsy Todd
6042,The Dreamletts
6043,Baba Brooks & His Band
6044,Judy Henske
6045,Phil Ochs
6046,Jim and Jesse and the Virginia Boys
6047,Lucienne Delyle
6048,Roberto Carlos
6049,Marni Nixon
6050,Jacques Offenbach
6051,André Cluytens
6052,The Pretty Things
6053,The Turtles
6054,Jr. Walker & The All Stars
6055,Sandie Shaw
6056,Chico Hamilton
6057,The Mitchell Trio
6058,The Yardbirds
6059,The Daughters Of Eve
6060,The Five Satins
6061,Cilla Black
6062,Floyd Cramer
6063,Rod & Kevin
6064,B-Legit
6065,Jimmy Smith
6066,Grady Tate
6067,Paul Revere & The Raiders
6068,The Fugs
6069,El Palomo Y El Gorrion
6070,Chico Buarque
6071,Kim Weston
6072,Nicole Croisille
6073,The Monks
6074,Pete Rodriguez
6075,Frankie Yankovic & His Yanks
6076,Tim Hardin
6077,The Mad Lads
6078,The Happenings
6079,Cy Coleman
6080,Sweet Charity Orchestra
6081,Fred Werner
6082,Sweet Charity Original Broadway Cast
6083,The Spencer Davis Group
6084,The Rascals
6085,Massiel
6086,Hema Sardesai
6087,Malaysia Vasudevan
6088,Hector Rivera
6089,Carlo Rustichelli
6090,李清風
6091,Sonny James
6092,The Free Design
6093,Enrico Macias
6094,The Cowsills
6095,Acker Bilk
6096,Jack Wood
6097,Magic Sam
6098,Mighty Joe Young
6099,Stockholm Slim
6100,Earnest Johnson
6101,"Odie Payne, Jr."
6102,Long John Baldry
6103,Barbara Dane
6104,The Walker Brothers
6105,Frances Nero
6106,The Tremeloes
6107,Freddie Scott
6108,James Last
6109,June Carter Cash
6110,Walter Wanderley
6111,Joe Dassin
6112,Vanilla Fudge
6113,The Eptones
6114,Maria Dolores Pradera
6115,Jacqueline Taieb
6116,The Deviants
6117,O.C. Smith
6118,Buddy Guy
6119,Al Hirt
6120,Nat Stuckey
6121,Bobby Goldsboro
6122,Barbara Lynn
6123,Laura Nyro
6124,Quicksilver Messenger Service
6125,Gabriel Fauré
6126,Sir David Willcocks
6127,Chuito & The Latin Uniques
6128,Mike Bloomfield
6129,Al Kooper
6130,Lacerenza Michele
6131,Françoise Hardy
6132,Marcos Valle
6133,David Axelrod
6134,The Emotions
6135,Lebrón Brothers
6136,Norman Greenbaum
6137,The Three Sounds
6138,Dorothy Ashby
6139,Climax Blues Band
6140,Virginia Vestoff
6141,Steamhammer
6142,Piero Piccioni
6143,Betty Everett
6144,Bobby Womack
6145,F. J. McMahon
6146,Pharoah Sanders
6147,Motherlode
6148,Egg
6149,Ray Blair
6150,Spirit
6151,Thad Jones
6152,Mel Lewis
6153,Leon Russell
6154,Derrick Morgan
6155,Jards Macalé
6156,Linda Perhacs
6157,Savoy Brown
6158,Keith Emerson
6159,The Manhattan Transfer
6160,William Byrd
6161,Elaine Stritch
6162,Harold Hastings
6163,The Rationals
6164,The Pipkins
6165,Shirley Bassey
6166,Francis Lai
6167,Alberto Cortez
6168,Van Der Graaf Generator
6169,The Presidents
6170,Ananda Shankar
6171,Domenico Scarlatti
6172,The Spinners
6173,Rare Bird
6174,Lucio Battisti
6175,Caravan
6176,Los Troqueros
6177,Facundo Cabral
6178,Pee Wee Crayton
6179,Erasmo Carlos
6180,Keith Jarrett
6181,Fela Kuti & The Africa 70
6182,Alan Parker
6183,Alan Hawkshaw
6184,Jonathan Edwards
6185,Jimmy McGriff
6186,Victor Jara
6187,Orquesta Harlow
6188,Larry Harlow
6189,John Martyn
6190,New Riders of the Purple Sage
6191,Marilia Medalha
6192,Toquinho
6193,Kako y Su Orquesta
6194,Ten Years After
6195,CAN
6196,Los Muecas
6197,Syreeta
6198,Helen Reddy
6199,Novos Baianos
6200,Todd Rundgren
6201,Academy of St. Martin in the Fields
6202,Sir Neville Marriner
6203,Michael White
6204,Patti Jo
6205,Annie Orchestra
6206,Ledward Kaapana
6207,Dennis Pavao
6208,Stealers Wheel
6209,Cymande
6210,The St. Charles Borromeo Choir
6211,Billy Ocean
6212,Humble Pie
6213,Wishbone Ash
6214,Delaney & Bonnie
6215,Willis Alan Ramsey
6216,Larry Norman
6217,Jimmy Martin
6218,Lô Borges
6219,Sui Generis
6220,Joe Walsh
6221,Lamont Dozier
6222,Mike Oldfield
6223,Sparks
6224,The Dawn
6225,Tony Orlando
6226,David Gates
6227,Cheo Feliciano
6228,Ringo Starr
6229,Frederick Knight
6230,Rory Gallagher
6231,Montrose
6232,New York Dolls
6233,MFSB
6234,Larry T. Marshall
6235,Ornella Vanoni
6236,Impacto Crea
6237,The Tommy McCook All Stars
6238,Joshua Mostel
6239,Roy Ayers
6240,B.T. Express
6241,Sinn Sisamouth
6242,Ros Serey Sothea
6243,Pan Ron
6244,Dara Jamchan
6245,Bloodstone
6246,The Soul Searchers
6247,Gino Vannelli
6248,Vienna Volksoper Orchestra
6249,Leone Magiera
6250,Harry Chapin
6251,Simón Díaz
6252,Blue Magic
6253,Anita Wexler
6254,Stefano Torossi
6255,Rufus & Chaka Khan
6256,Jess Uke
6257,Jesse Kalima
6258,José Feliciano
6259,Jessica Harper
6260,UFO
6261,Medicine Head
6262,Roger McGuinn
6263,Henri Texier
6264,Héctor Lavoe
6265,Gabby Pahinui
6266,Little River Band
6267,The Jessy Dixon Singers
6268,Di Melo
6269,Labi Siffre
6270,Ambrosia
6271,Alan Parsons
6272,Crystal Gayle
6273,kalapana
6274,Stanley Clarke
6275,Emmylou Harris with Rodney Crowell
6276,The Outlaws
6277,Creme Soda
6278,Original Broadway Cast
6279,Roy Ayers Ubiquity
6280,Sattar
6281,Tyrone Davis
6282,Return To Forever
6283,Chris Kimsey
6284,Joan Baez
6285,Parliament
6286,John Handy
6287,Hound Dog Taylor
6288,Jean-Luc Ponty
6289,10cc
6290,Herbie Mann
6291,Cissy Housten
6292,Cloud One
6293,Jimmy Rogers
6294,Rino Gaetano
6295,Third World
6296,Ashra
6297,Ian Dury
6298,Frank Stallone
6299,Cynthia Rhodes
6300,Eddie Hazel
6301,Joan Armatrading
6302,Brainstorm
6303,Harve Presnell
6304,Paint Your Wagon Chorus
6305,Weather Report
6306,Shaun Cassidy
6307,The Coasters
6308,Jesse Winchester
6309,Bootsy Collins
6310,The Real Kids
6311,Dead Boys
6312,Oleg Anofriyev
6313,Инструментальный ансамбль п/у Бориса Фрумкина
6314,Natalie Cole
6315,Giorgio Moroder
6316,Billy Paul
6317,Earl King
6318,Sam Charters
6319,"Emerson, Lake & Palmer"
6320,RAMP
6321,Wet Willie
6322,Ace Frehley
6323,Pedrito Fernández
6324,Maze
6325,Frankie Beverly
6326,Verónica Castro
6327,Mirella Freni
6328,Sherrill Milnes
6329,Nicola Rescigno
6330,Silvio Rodríguez
6331,Nina Hagen
6332,David Gilmour
6333,Generacion De Jesus
6334,The Only Ones
6335,The Jacksons
6336,Víctor Manuel
6337,Molly Hatchet
6338,David Johansen
6339,Yehudit Ravitz
6340,David Ruffin
6341,Foghat
6342,Don Berman
6343,999
6344,Penetration
6345,Jeff Wayne
6346,Richard Burton
6347,Justin Hayward
6348,Gary Langan
6349,Members Of The Glenn Miller Orchestra
6350,Black Devil Disco Club
6351,Djavan
6352,Marizinha
6353,Marianne Faithfull
6354,Suzi Lane
6355,Linton Kwesi Johnson
6356,Gina X Performance
6357,Robert Klein
6358,Brooks Arthur
6359,Bob Merritt
6360,Riot
6361,Robert Gordon
6362,The Aggrovators
6363,Mental As Anything
6364,Bette Midler
6365,Black Ivory
6366,Sarah Rice
6367,Ken Jennings
6368,Norio Yoshizawa
6369,Janie Fricke
6370,Tom Verlaine
6371,Los Hijos Del Rey
6372,João Bosco
6373,Angela Maria
6374,Atlanta Rhythm Section
6375,Joaquin Romaguera
6376,Sweeney Todd: The Demon Barber of Fleet Street Original Broadway Cast Ensemble
6377,Glaxo Babies
6378,Beaux Arts Trio
6379,Gnonnas Pédro
6380,Michel Berger
6381,Willie Nile
6382,Pete Townshend
6383,Los Felinos
6384,Manzanita
6385,Stacy Lattisaw
6386,The Soft Boys
6387,Teen Idles
6388,Mahasti
6389,Goombay Dance Band
6390,The Teardrop Explodes
6391,The Jones Girls
6392,Young Marble Giants
6393,The Romantics
6394,Paddy Reilly
6395,Pierre Bachelet
6396,Balla Et Ses Balladins
6397,Dave Dudley
6398,Modern English
6399,Sammy Hagar
6400,Inner Life
6401,Felt
6402,Soft Cell
6403,Moving Pictures
6404,Slave
6405,Marty Balin
6406,Split Enz
6407,Paul Nicholas
6408,Kix
6409,Kim Wilde
6410,Change
6411,Leon Redbone
6412,Debra Laws
6413,Rene & Angela
6414,Penguin Cafe Orchestra
6415,Siouxsie and the Banshees
6416,Franco Battiato
6417,Goldie Alexander
6418,Burt Reynolds
6419,Wham!
6420,Simple Minds
6421,Psychic TV
6422,Johnny Costa
6423,Dexys Midnight Runners
6424,Adalberto Santiago
6425,Aldo Nova
6426,Mission Of Burma
6427,Yasuaki Shimizu
6428,Don Carlos
6429,Jefferson Starship
6430,Zapp
6431,Jim Ed Brown
6432,Helen Cornelius
6433,Michael Schenker Group
6434,Raw Silk
6435,Redd Kross
6436,T-Connection
6437,Bill LaBounty
6438,Naomi Akimoto
6439,Eddie Murphy
6440,Suzanne Ciani
6441,The Vandals
6442,Richard & Linda Thompson
6443,Big Country
6444,David Ling Jr
6445,虞戡平
6446,Booker Newberry III
6447,Stevie Ray Vaughan And Double Trouble with Jeff Beck
6448,Shalamar
6449,The Business
6450,Xmal Deutschland
6451,Z.Z. Hill
6452,Skeletal Family
6453,Mountain John
6454,The Rain Parade
6455,Bobby O
6456,PIPER
6457,Kenny Vance
6458,Marine Girls
6459,Ilaiyaraaja
6460,K. J. Yesudas
6461,Naked Eyes
6462,Ben Watt
6463,Rubén Juárez
6464,Peabo Bryson
6465,Gianni Togni
6466,Divinyls
6467,Danny Berrios
6468,Cyndi Lauper
6469,Bonnie Simmons
6470,Stephen Hanan
6471,The Fixx
6472,Nena
6473,Quiet Riot
6474,Sheila E.
6475,The Flirts
6476,Rick Cuevas
6477,Yumi Matsutoya
6478,Leonardo Paniagua
6479,Charly García
6480,Banda Sinaloense El Recodo De Cruz Lizarraga
6481,Divine Sounds
6482,Orquesta Inmensidad
6483,Ini Kamoze
6484,Charles Bernstein
6485,Fun Fun
6486,Mac Davis
6487,Nataural
6488,Prefab Sprout
6489,Tony Rice
6490,Vassar Clements
6491,Jerry Douglas
6492,Todd Phillips
6493,Sam Bush
6494,Anzen Chitai
6495,Las Chicas Del Can
6496,Mick Smiley
6497,Laura León
6498,Krokus
6499,Dalis Car
6500,Don Carlos Music
6501,Walpataca
6502,Cachao
6503,Conflict
6504,Agnostic Front
6505,オメガトライブ
6506,Kiyotaka Sugiyama
6507,Twilight 22
6508,The Raincoats
6509,RPM
6510,Fat Boys
6511,Ready For The World
6512,Dr. Know
6513,Carnivore
6514,Danny Chan
6515,Joseph Wong
6516,Tom Brown
6517,Tuxedomoon
6518,Keith Forsey
6519,Sandy Reyes
6520,Romualdo Brito
6521,Maurice White
6522,Suzanne Vega
6523,Ziad Rahbani
6524,The Rah Band
6525,a-ha
6526,Alcatrazz
6527,The Jesus and Mary Chain
6528,Keel
6529,Jean-Jacques Goldman
6530,Michael Jones
6531,Full Force
6532,Strawberry Switchblade
6533,Agent Steel
6534,Keith Whitley
6535,Benny Hester
6536,Vince DiCola
6537,The Dream Academy
6538,Harlequin
6539,Bruce Hornsby
6540,The Range
6541,Maranatha! Vocal Band
6542,Nocera
6543,Selda Bağcan
6544,Ahmet Kaya
6545,The Fall
6546,The Veterinary Street Jazz Band
6547,Youth Of Today
6548,King Diamond
6549,Dailey & Vincent
6550,Vicious Pink
6551,Midnight Star
6552,Hany Shnoda Ferqet Masr
6553,Kool Moe Dee
6554,Paul Kelly
6555,Ministry
6556,Surface
6557,Jerry Harrison
6558,Nuclear Assault
6559,Sonic Youth
6560,Dennis Brown
6561,Spectre General
6562,Stacey Q
6563,Giggles
6564,Aldo Marin
6565,Eddie Mercado
6566,Los terribles Del Norte
6567,Cissy Houston
6568,Coyote Oldman
6569,The Andrews Sisters
6570,Gordon Jenkins & His Orchestra
6571,Jody Watley
6572,Regina Belle
6573,Gene Loves Jezebel
6574,Sérgio Mendes
6575,Joe Pizullo
6576,Marty Haugen
6577,Pebbles
6578,Myrna Summers
6579,Sandra
6580,Nanci Griffith
6581,Big Black
6582,John Savident
6583,David Firth
6584,Tiffany
6585,George Tobin
6586,John Kerns
6587,Kylie Minogue
6588,Rosemary Ashe
6589,Richard Carpenter
6590,Louil Silas Jr.
6591,El Tri
6592,Starship
6593,Charles Hart
6594,John Aron
6595,Mary Millar
6596,Ian Tyson
6597,Fastway
6598,Randy Waldman
6599,Racer X
6600,Richard Stilgoe
6601,Janos Kurucz
6602,Janet Devenish
