eventid,iyear,imonth,iday,country,country_txt,region,region_txt,city,latitude,longitude,summary,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,weaptype1,weaptype1_txt,nkill,nwound
200007060002,2000,7,6,209,Turkey,10,Middle East & North Africa,Diyarbakir,37.922218,40.184376,07/06/2000: A fifty year old tax-office worker was killed in a drive-by shooting by Hizbullah militants in Diyarbakir. (Hizbullah in this case is not related to the Hizbullah group in Lebanon.) Two policemen who attempted to intervene were also injured in the incident.,1,0,1,Assassination,2,Government (General),Turkish Hezbollah,5,Firearms,1,2
200007060003,2000,7,6,167,Russia,9,Eastern Europe,Makhachkala,42.98542,47.450668,"07/06/2000: A bomb blast killed two police officers and wounding another officer in Makhachkala, Dagestan Republic. Unknown Chechen rebels were responsible for the attack.",1,0,3,Bombing/Explosion,19,Transportation,Chechen Rebels,6,Explosives,2,1
200007060004,2000,7,6,98,Italy,8,Western Europe,Lignano Sabbiadoro,45.690989,13.138748,"07/06/2000: A 79 year-old man was critically injured by a pipe bomb he found on a beach in Lignano, Italy. It was unknown who was responsible for the incident.",1,0,3,Bombing/Explosion,18,Tourists,Unknown,6,Explosives,0,1
200007070002,2000,7,7,153,Pakistan,6,South Asia,Lahore,31.50547,74.34288,"7/7/2000:  A bomb that was planted in the road remote detonated near a passenger bus as it was leaving the bus station in Lahore, in the province of Punjab, Pakistan.  One person was killed and three were injured in the attack.  The bus was bound for Gujrat.  The incident occurred during a crackdown against followers of the ex-prime minister Sharif and a planned protest march.  No group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives,1,3
200007080002,2000,7,8,6,Algeria,10,Middle East & North Africa,Keddara,36.626889,3.479504,"07/08/2000: Three security guards and a soldier were killed and two other guards were seriously injured by two bombs at a quarry Keddara, Algeria. Islamic militants were suspected responsible for the bombing.",1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives,4,2
200007080003,2000,7,8,6,Algeria,10,Middle East & North Africa,El Marsa,36.401579,0.916586,"07/08/2000: Two woman of 60 years old and a girl of 12 had their throats slit in El Masra, Algeria, by armed Islamic militants. All three victims died.",1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,9,Melee,3,0
200007080004,2000,7,8,6,Algeria,10,Middle East & North Africa,Bou Saada,36.75237,4.58327,"07/08/2000: A 15 year old shepherd died after having his throat slit by Islamic militants in Boussaada, Algeria.",1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,9,Melee,1,0
200007080005,2000,7,8,6,Algeria,10,Middle East & North Africa,Olga,35.407139,8.120864,"07/08/2000: The leader of a government-armed self defense force was found decapitated in the district of Olga, Algeria. Armed Islamic militants were suspected responsible for the attack.",1,0,1,Assassination,4,Military,Unknown,9,Melee,1,0
200007080006,2000,7,8,34,Burundi,11,Sub-Saharan Africa,Ruziba,-3.375828,29.364107,"07/09/2000: Two people were killed and 2 others injured in a Front National de Libération (FNL) attack in Ruziba, Burundi, in which the rebels targeted victims alleged to be collaborators with the administration.",1,0,9,Unknown,14,Private Citizens & Property,Party for the Liberation of the Hutu People (PALIPEHUTU),13,Unknown,2,2
200007080007,2000,7,8,6,Algeria,10,Middle East & North Africa,Tipaza,36.611068,2.406022,"7/8/2000: Members of the Armed Islamic Group (GIA) stormed a village near Tipaza, Tipaza province, Algeria.  They were armed with guns, axes, and knives.  They beheaded eight farmers who were asleep at the time of the attack and shot another farmer that tried to escape.",1,0,2,Armed Assault,14,Private Citizens & Property,Armed Islamic Group (GIA),9,Melee,9,0
200007080008,2000,8,7,92,India,6,South Asia,Jalpaiguri,26.524343,88.719706,"8/7/2000:  Two headmasters were killed in Jalpaiguri, West Bengal, India.  One of the victims was a local leader of the Left Front, the ruling party in that state.  Members of the Kamtapur Liberation Organization (KLO) are believed responsible.  Three suspects were taken into custody.  Authorities believe that the motivation behind the attack was to create terror leading up to Independence Day.",1,0,9,Unknown,8,Educational Institution,Kamtapur Liberation Organization (KLO),13,Unknown,2,0
200007080009,2000,7,8,6,Algeria,10,Middle East & North Africa,Unknown,35.694911,1.92113,"7/8/2000: Three shepherds were found with their throats cut in Tissemselt region, Algeria.  The Armed Islamic Group (GIA) is believed responsible for the attack.",1,0,2,Armed Assault,14,Private Citizens & Property,Armed Islamic Group (GIA),9,Melee,3,0
200007080010,2000,7,8,6,Algeria,10,Middle East & North Africa,Tiaret,35.552179,1.711274,"7/8/2000: Two members of an official armed civil defense group had their throats slit near Tiaret, in Tissmesilt province, Algeria.  The Armed Islamic Group (GIA) is believed responsible for the attack.",1,0,2,Armed Assault,4,Military,Armed Islamic Group (GIA),9,Melee,2,0
200007080011,2000,7,8,6,Algeria,10,Middle East & North Africa,Boudouaou El-Bahri,36.72749,3.410165,"7/8/2000: A police officer was killed in Boudouaou El-Bahri, near Reghaia, Algeria.  The Armed Islamic Group (GIA) is believed responsible for the attack.",1,0,9,Unknown,3,Police,Armed Islamic Group (GIA),13,Unknown,1,0
200007080012,2000,7,8,6,Algeria,10,Middle East & North Africa,Ahmeur El-Ain,36.475887,2.566632,"7/8/2000: Members of the Armed Islamic Group (GIA) killed three people by setting their car on fire while they were still inside near Ahmeur El-Ain, Tipaza province, Algeria.  The reason behind the attack is unknown.",1,0,2,Armed Assault,14,Private Citizens & Property,Armed Islamic Group (GIA),8,Incendiary,3,0
200007090002,2000,7,9,160,Philippines,5,Southeast Asia,Jolo,6.050458,121.012245,07/09/2000: Two police officers were killed in Jolo while shopping for used clothes. Two Abu Sayyaf Group (ASG) gunmen were allegedly responsible for the attack.,1,0,2,Armed Assault,3,Police,Abu Sayyaf Group (ASG),5,Firearms,2,0
200007090003,2000,7,9,167,Russia,9,Eastern Europe,Vladikavkaz,43.047456,44.665806,"07/09/2000: Two people were killed and 14 wounded in bomb in the central city market of Vladikavkaz, North Ossetia Republic, possibly by Chechen rebels.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Chechen Rebels,6,Explosives,2,17
200007090004,2000,7,9,167,Russia,9,Eastern Europe,Rostov-on-Don,47.216667,39.7,07/09/2000: A grenade exploded in a store in downtown Rostov-on-Don. Two people were killed and two others were wounding in the attack. Chechen rebels were suspected responsible for the attack.,1,0,3,Bombing/Explosion,1,Business,Chechen Rebels,6,Explosives,2,2
200007090006,2000,7,9,229,Democratic Republic of the Congo,11,Sub-Saharan Africa,Unknown,,,"07/09/2000: Rwandan Interhmew militiamen attacked a refugee camp near the Rwandan border in the Democratic Republic of the Cong, killing 30 people and kidnapping four others. The fate of the hostages was not known.",1,0,2,Armed Assault,14,Private Citizens & Property,Hutu extremists,13,Unknown,30,0
200007090008,2000,7,9,6,Algeria,10,Middle East & North Africa,Jijel,36.805609,5.758065,"7/9/2000: Suspected members of the Armed Islamic Group (GIA) killed four government officials near the city of Jijel, in Jijel province, Algeria.  The attackers opened fire on the victims as they were traveling in a car.  One of the dead was the mayor of Erraguene,  a village near Jijel.  The two young sons of the mayor were injured in the attack.  The assailants fled to the woods.",1,0,2,Armed Assault,2,Government (General),Armed Islamic Group (GIA),5,Firearms,4,2
200007100002,2000,7,10,45,Colombia,3,South America,Dabeiba,7.00063,-76.26572,"07/10/2000: A massacre attributed to Fuerzas Armadas Revolucionarias de Colombia (FARC) left at least three people dead in Dabeiba, Antioquia Department, Colombia.",1,0,9,Unknown,14,Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC),13,Unknown,3,0
200007100004,2000,7,2,121,Malaysia,5,Southeast Asia,Sauk,4.934406,100.92575,"7/2/2000: Members of Al-Ma'unah raided two army installations in Perak state, Malaysia.  They stole approximately 100 weapons, including an M-16 with a grenade launcher.  27 members surrendered on July 6, 2000, after being surrounded on a jungle hilltop near Sauk by police and soldiers.  The assailants had possession of at least two hostages, who they tortured and killed before they surrendered.  It is reported that at least three members managed to escape with the grenade launcher; it was not surrendered.  Authorities state that the incident was intended to cause concerns about security in Malaysia.",1,0,2,Armed Assault,4,Military,Al-Ma'unah,5,Firearms,2,0
200007110001,2000,7,11,34,Burundi,11,Sub-Saharan Africa,Musaga,-3.375828,29.364107,"07/11/2000: Three people, including a 13-year old boy, were killed by a rebel attack in Musaga, Burundi.",1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,5,Firearms,3,0
200007110002,2000,7,11,38,Canada,1,North America,Vancouver,49.25,-123.133333,"07/11/2000: Dr. Garson Romalis, an abortion doctor, was stabbed in his office in Vancouver, Canada, but survived the attack. After the attack, a caller claimed that a group called the Baby Liberation Army was responsible for the incident.",0,0,2,Armed Assault,5,Abortion Related,Baby Liberation Army,9,Melee,0,1
200007110003,2000,7,11,6,Algeria,10,Middle East & North Africa,El Had,36.692433,3.588356,"07/11/2000: After a bogus roadblock in Souk El Had, Boumerdes Province, members of the Salafist Group for Preaching and Fighting (GSPC) killed four and abducted five security officers. The outcome of the kidnapped security officers could not be determined.",1,0,2,Armed Assault,3,Police,Salafist Group for Preaching and Fighting (GSPC),9,Melee,4,0
200007120001,2000,7,12,1003,Kosovo,9,Eastern Europe,Klokot,42.36859,21.375068,"07/12/2000: A Serb orthodox priest and two Serbian theology students were shot by a gunmen in Klokot, Kosovo. The three survived the incident. The attack is thought to be in response to a publication accusing Serbs of war crimes.",0,0,2,Armed Assault,15,Religious Figures/Institutions,Unknown,5,Firearms,0,3
200007120002,2000,7,12,19,Bangladesh,6,South Asia,Chittagong,22.341896,91.815117,"07/12/2000: Eight people, including six pro-government student activists, were killed by members of the Islami Chhatra Shibir (ICS) in Chittagong, Bangladesh.",1,0,2,Armed Assault,14,Private Citizens & Property,Jamaat-E-Islami (Bangladesh),5,Firearms,8,0
200007120003,2000,7,12,185,Spain,8,Western Europe,Madrid,40.465595,-3.696263,"07/12/2000: The Euskadi ta Askatasuna (ETA) exploded a huge car bomb exploded in the heart of Madrid's main shopping district, injuring eight people. The ETA claimed responsibility for the attack in a pre-incident phone call.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Basque Fatherland and Freedom (ETA),6,Explosives,0,8
200007120004,2000,7,12,92,India,6,South Asia,Ladakh,34,78,"07/12/2000: Three Buddhist monks were killed at the Rungdum monastery in Ladakh, Jammu and Kashmir State, by unknown gunmen suspected of reacting to comments made by a Buddhist spokesman.",1,0,2,Armed Assault,15,Religious Figures/Institutions,Unknown,5,Firearms,3,0
200007120005,2000,7,12,6,Algeria,10,Middle East & North Africa,Zemmouri,36.803501,3.563821,"07/12/2000: Two police officers were killed and one was wounded in an ambush by members of the Salafist Group for Preaching and Fighting (GSPC) in the town of Zemmouri, Algeria.",1,0,2,Armed Assault,3,Police,Salafist Group for Preaching and Fighting (GSPC),5,Firearms,2,1
200007120006,2000,7,12,6,Algeria,10,Middle East & North Africa,Tébessa,35.407139,8.120864,"7/12/2000: Suspected members of the Salafist Group for Preaching and Fighting (GSPC) ambushed a truck carrying Algerian soldiers in the mountains near Tébessa, Algeria.  Seven soldiers were killed, two soldiers were wounded, and two other soldiers were kidnapped.  The dead bodies of the kidnapped victims were discovered three days later.",1,0,2,Armed Assault,4,Military,Salafist Group for Preaching and Fighting (GSPC),5,Firearms,9,2
200007120007,2000,7,12,6,Algeria,10,Middle East & North Africa,Tipasa,36.587152,2.44311,"7/12/2000: Unknown perpetrators, believed to be affiliated with the Islamic insurgency in Algeria, shot dead six Algerian civilians staying at a beach resort in Tipasa, Algeria.",1,0,2,Armed Assault,14,Private Citizens & Property,Algerian Islamic Extremists,5,Firearms,6,0
200007130001,2000,7,13,153,Pakistan,6,South Asia,Lahore,31.449993,74.355636,"07/13/2000: A bomb exploded in Chungi Amar Sidhu, Pakistan, injuring five people. It is unknown who was responsible for the attack.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives,0,5
200007130002,2000,7,13,92,India,6,South Asia,Hasker,24.123729,83.834044,"07/13/2000: Four Brahmins were shot dead by 60 armed men from the outlawed People's War Group in Hasker, India. The attackers first abducted the victims and later killed them. The People's War Group claimed responsibility for the attack in a note left at the scene of the crime.",1,0,2,Armed Assault,14,Private Citizens & Property,People's War Group (PWG),5,Firearms,4,0
200007150001,2000,7,16,185,Spain,8,Western Europe,Malaga,36.719648,-4.420016,"07/16/2000: Jose Maria Martin Carpena, a Popular Party official in Malaga, Spain, was shot dead by a suspected Euskadi ta Askatasuna (ETA) gunman.",1,0,1,Assassination,2,Government (General),Basque Fatherland and Freedom (ETA),5,Firearms,1,0
